_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,ground_truth,object,pattern,relation,seed_relation,sent_id,sentence,term1,term2
859815462,1/12/2016 06:31:42,1856825886,1/12/2016 06:26:57,false,elite,0.896,33081699,CAN,AB,Edmonton,208.123.223.110,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,city of,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 06:32:35,1856827074,1/12/2016 06:32:08,false,clixsense,0.9625,26492726,GBR,H3,Leeds,94.8.55.103,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 09:22:02,1857039203,1/12/2016 09:21:47,false,instagc,0.9548,21613169,GBR,A7,Birmingham,86.184.48.188,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,is based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 09:22:24,1857039469,1/12/2016 09:21:32,false,neodev,0.9601,15848372,AUS,02,Jannali,14.200.59.55,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,where is based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 09:59:46,1857062653,1/12/2016 09:58:03,false,prodege,0.9583,23930372,GBR,"","",46.208.142.157,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,is based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 10:12:31,1857069127,1/12/2016 10:11:55,false,neodev,0.9384,30627835,GBR,C9,Cockermouth,31.48.92.215,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,is based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 10:23:01,1857073695,1/12/2016 10:22:25,false,bitcoinget,0.9784,31256687,USA,NY,Brooklyn,24.146.181.193,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,where based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 10:29:25,1857076807,1/12/2016 10:28:53,false,fusioncash,0.9351,21457135,USA,FL,Orlando,71.47.115.162,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,is based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 10:38:04,1857081388,1/12/2016 10:37:36,false,elite,0.9736,30782237,GBR,H9,London,164.143.240.33,25,22,26,23,ARCANDOR,ESSEN,org:place_of_headquarters,org:place_of_headquarters,where ARCANDOR is based,N/A,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 11:26:05,1857106183,1/12/2016 11:14:31,false,clixsense,0.8673,6488338,USA,HI,Honolulu,72.130.214.250,25,22,26,23,ARCANDOR,ESSEN,NONE,NONE,N/A,"Klaus-Hubert Goerg revealed the location of ANCANDOR's base at the press conference held, in the western city of ESSEN.",25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815462,1/12/2016 11:30:19,1857107998,1/12/2016 11:27:09,false,fusioncash,0.8762,21245943,USA,NY,Sloatsburg,67.87.111.85,25,22,26,23,ARCANDOR,ESSEN,NONE,NONE,N/A,Arcandor is not a person. Sounds to be a state or country and Essen is a city in Arcandor.,25,22,26,23,correct,Essen,SF13_ENG_091,org:place_of_headquarters,org:city_of_headquarters,CONTEXT_POS_1162,"Arcandor 's mail-order subsidiary Quelle is in worse shape however , Klaus-Hubert Goerg told a press conference in the western city of Essen , where Arcandor is based .",Arcandor,Essen
859815464,1/11/2016 14:35:26,1855878579,1/11/2016 14:34:54,false,clixsense,0.9795,28457001,CAN,ON,North Bay,24.204.202.220,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,NONE,NONE,N/A,frontman of,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 14:38:54,1855879722,1/11/2016 14:38:18,false,bitcoinget,0.9619,21865639,USA,WA,Port Angeles,24.113.29.97,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,the fiery frontman for,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 14:40:50,1855880346,1/11/2016 14:40:14,false,neodev,0.949,32053642,GBR,I7,Newcastle Upon Tyne,92.23.124.47,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,per:origin,per:origin,frontman for,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 14:49:43,1855883503,1/11/2016 14:48:56,false,instagc,0.941,21088425,USA,MI,Battle Creek,107.140.176.37,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,frontman BLACK SABBATH,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 15:02:17,1855887690,1/11/2016 15:00:29,false,prodege,0.9586,8715359,CAN,AB,Sherwood Park,68.150.223.19,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,frontman for,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 15:09:18,1855890225,1/11/2016 15:08:08,false,clixsense,0.9589,35612952,GBR,C3,Cambridge,31.51.142.170,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,"RONNIE JAMES DIO , the fiery frontman for bands like BLACK SABBATH",N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 15:25:54,1855896847,1/11/2016 15:25:07,false,zoombucks,0.9312,4711962,CAN,ON,Markham,76.69.102.4,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,SABBATH,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 15:44:33,1855905223,1/11/2016 15:43:46,false,gifthunterclub,0.9544,24043308,GBR,"","",31.192.241.2,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,RONNIE JAMES DIO frontman for bands like BLACK SABBATH,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 15:46:26,1855905791,1/11/2016 15:44:56,false,neodev,0.9493,20306047,GBR,E6,Cirencester,92.14.17.197,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,frontman,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 15:57:15,1855909918,1/11/2016 15:56:13,false,neodev,0.9611,18215885,GBR,"","",84.93.96.82,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,frontman,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 16:11:30,1855917512,1/11/2016 16:10:24,false,instagc,0.9646,20430407,USA,WI,Milwaukee,162.192.20.23,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,the fiery frontman,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 16:22:01,1855922327,1/11/2016 16:21:44,false,instagc,0.9542,18960682,GBR,C9,Wigton,92.18.170.154,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,the fiery frontman for bands like,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 16:28:37,1855925148,1/11/2016 16:28:13,false,instagc,0.9407,21905906,USA,WI,Rhinelander,75.143.129.108,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:subsidiaries,org:subsidiaries,frontman,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 16:41:07,1855931563,1/11/2016 16:40:50,false,instagc,0.9531,13581319,USA,IL,Carlyle,208.70.36.12,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,org:top_members_employees,org:top_members_employees,frontman,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815464,1/11/2016 16:44:04,1855932873,1/11/2016 16:42:32,false,clixsense,0.9292,30681826,GBR,H9,London,5.81.67.75,4,14,7,16,RONNIE JAMES DIO,BLACK SABBATH,per:employee_or_member_of org:top_members_employees,"per:employee_or_member_of
org:top_members_employees",the frontman for,N/A,4,14,7,16,wrong,Black Sabbath,SF13_ENG_010,per:alternate_names,per:alternate_names,CONTEXT_NEG_492,"The mammoth service for Ronnie James Dio , the fiery frontman for bands like Black Sabbath , was more akin to a spirited rock concert than a dreary funeral .",Ronnie James Dio,Black Sabbath
859815465,1/12/2016 00:42:21,1856283966,1/12/2016 00:41:32,false,clixsense,0.97,6574449,USA,NY,Lockport,69.204.7.114,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,COWBOYS quarterback club 48-year history succeeding DON MEREDITH,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 00:48:31,1856286664,1/12/2016 00:47:14,false,prodege,0.9646,24403612,USA,MI,Royal Oak,198.208.251.23,52,4,54,5,DON MEREDITH,COWBOYS,NONE,NONE,N/A,DON MEREDITH is a former cowboy not a current one,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 01:05:25,1856297256,1/12/2016 01:04:41,false,clixsense,0.9667,20512953,USA,CA,Suisun City,76.232.182.5,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,succeeding,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 01:34:51,1856324393,1/12/2016 01:34:09,false,prodege,0.9729,6309240,USA,CA,Rancho Cucamonga,70.209.196.158,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,succeeding,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 01:37:21,1856326975,1/12/2016 01:34:53,false,prodege,0.9693,18972023,GBR,"","",87.114.32.232,52,4,54,5,DON MEREDITH,COWBOYS,NONE,NONE,N/A,was a franchise quarterback for the Cowboys,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 02:14:07,1856369030,1/12/2016 02:13:30,false,neodev,0.9742,11257883,CAN,BC,Vancouver,24.87.158.158,52,4,54,5,DON MEREDITH,COWBOYS,NONE,NONE,N/A,used to be,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 03:36:20,1856493834,1/12/2016 03:32:47,false,clixsense,0.9749,21875134,GBR,"","",87.114.181.2,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,Tony Romo will become fourth franchise quarterback in the club 's history succeeding,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 03:43:38,1856509139,1/12/2016 03:42:07,false,instagc,0.9418,31184650,USA,IA,Mason City,173.26.25.91,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,COWBOYS succeeding DON MEREDITH,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 03:49:24,1856521094,1/12/2016 03:48:50,false,prodege,0.9762,33565158,USA,OK,Woodward,107.142.162.102,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,quarterback in,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 03:51:58,1856526354,1/12/2016 03:50:53,false,instagc,0.9397,21017840,USA,DE,Dover,73.134.183.161,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,succeeding,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 04:53:59,1856666842,1/12/2016 04:53:25,false,prodege,0.9294,28774264,USA,NY,New York,67.243.139.242,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,COWBOYS quarterback in the club DON MEREDITH,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 05:10:33,1856704448,1/12/2016 05:09:51,false,instagc,0.9683,27914150,USA,KS,Emporia,67.61.154.33,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,quarterback,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 05:23:20,1856732153,1/12/2016 05:21:36,false,clixsense,0.9707,25486037,CAN,ON,Scarborough,108.168.77.229,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,quarterback in the club 's 48-year history succeeding,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 05:26:05,1856736547,1/12/2016 05:19:34,false,clixsense,0.9552,33878524,CAN,BC,Hope,75.156.80.18,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,quarterback,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815465,1/12/2016 05:48:19,1856768404,1/12/2016 05:47:24,false,gifthunterclub,0.9726,30901412,GBR,G5,Maidstone,92.20.138.0,52,4,54,5,DON MEREDITH,COWBOYS,org:top_members_employees,org:top_members_employees,fourth franchise quarterback,N/A,52,4,54,5,wrong,Cowboys,SF13_ENG_046,per:schools_attended,per:schools_attended,CONTEXT_NEG_3022,"Then there are the Cowboys , whose fans should fall to their knees , bow their heads and make a sacrifice of chips and salsa to the football gods each Sunday morning because all indications are Tony Romo will become the fourth franchise quarterback in the club 's 48-year history , succeeding Don Meredith , Roger Staubach and Aikman .",Don Meredith,Cowboys
859815466,1/11/2016 14:40:35,1855880223,1/11/2016 14:40:03,false,bitcoinget,0.9619,21865639,USA,WA,Port Angeles,24.113.29.97,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,NONE,NONE,N/A,There is no category for this.,7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
859815466,1/11/2016 14:41:58,1855880717,1/11/2016 14:41:37,false,neodev,0.949,32053642,GBR,I7,Newcastle Upon Tyne,92.23.124.47,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,org:founded_by,org:founded_by,marred,N/A,7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
859815466,1/11/2016 14:51:25,1855884090,1/11/2016 14:50:50,false,instagc,0.941,21088425,USA,MI,Battle Creek,107.140.176.37,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,per:charges,per:charges,marred by FRAUD,N/A,7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
859815466,1/11/2016 15:14:47,1855892575,1/11/2016 15:12:15,false,clixsense,0.9589,35612952,GBR,C3,Cambridge,31.51.142.170,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,NONE,NONE,N/A,Post just states RAMAZAN BASHARDOST lost in an election which was marred by FRAUD.,7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
859815466,1/11/2016 15:26:47,1855897238,1/11/2016 15:26:28,false,zoombucks,0.9312,4711962,CAN,ON,Markham,76.69.102.4,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,per:charges,per:charges,FRAUD,N/A,7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
859815466,1/11/2016 15:51:26,1855907669,1/11/2016 15:47:47,false,gifthunterclub,0.9544,24043308,GBR,"","",31.192.241.2,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,NONE,NONE,N/A,he was effected by fraud,7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
859815466,1/11/2016 15:51:34,1855907745,1/11/2016 15:49:43,false,neodev,0.9493,20306047,GBR,E6,Cirencester,92.14.17.197,7,30,9,31,RAMAZAN BASHARDOST,FRAUD,NONE,NONE,N/A,"The term 'fraud' in the passage is in relation to the election process, not Ramazan Bashardost himself. The is no direct relationship between the person and the electoral fraud.",7,30,9,31,wrong,fraud,SF13_ENG_001,per:charges,per:charges,CONTEXT_NEG_4,"`` It 's a disaster, '' said Ramazan Bashardost , a lawmaker who came in a distant third in the country 's botched August election , which was marred by fraud so widespread a third of Karzai 's ballots were thrown out .",Ramazan Bashardost,fraud
